taxid	organism_name	kingdom	source	accession	assembly_level	release_date	has_annotation	country	protein_coding_genes	scaffold_n50_kb	total_length_mb	fasta_type	busco_lineage	selection_rank	selection_reason
53985	Phytophthora fragariae	oomycete	genus_fill	GCA_009732925.1	Scaffold	2019-12-05	True	United Kingdom	33178	18	77.8	cds	stramenopiles_odb10	1	best_quality
53985	Phytophthora fragariae	oomycete	genus_fill	GCA_009732985.1	Scaffold	2019-12-05	True	Canada	33757	19	78.7	cds	stramenopiles_odb10	2	new_country:Canada
53985	Phytophthora fragariae	oomycete	genus_fill	GCA_009733005.1	Scaffold	2019-12-05	True	Canada	33393	19	79.1	cds	stramenopiles_odb10	3	quality_fill
53985	Phytophthora fragariae	oomycete	genus_fill	GCA_009733025.1	Scaffold	2019-12-05	True	Canada	33677	18	79.0	cds	stramenopiles_odb10	4	quality_fill
53985	Phytophthora fragariae	oomycete	genus_fill	GCA_009733045.1	Scaffold	2019-12-05	True	Canada	33097	18	78.3	cds	stramenopiles_odb10	5	quality_fill
53985	Phytophthora fragariae	oomycete	genus_fill	GCA_009733065.1	Scaffold	2019-12-05	True	Canada	33121	20	78.4	cds	stramenopiles_odb10	6	quality_fill
53985	Phytophthora fragariae	oomycete	genus_fill	GCA_009733085.1	Scaffold	2019-12-05	True	Canada	33661	22	79.1	cds	stramenopiles_odb10	7	quality_fill
53985	Phytophthora fragariae	oomycete	genus_fill	GCA_009733105.1	Scaffold	2019-12-05	True		33601	18	79.1	cds	stramenopiles_odb10	8	quality_fill
53985	Phytophthora fragariae	oomycete	genus_fill	GCA_009733125.1	Scaffold	2019-12-05	True	Canada	33552	19	78.8	cds	stramenopiles_odb10	9	quality_fill
53986	Phytophthora idaei	oomycete	genus_fill	GCA_016865095.1	Scaffold	2021-02-11	True	United Kingdom	27339	40	60.6	cds	stramenopiles_odb10	1	best_quality
53986	Phytophthora idaei	oomycete	genus_fill	GCA_016880985.1	Scaffold	2021-02-12	True	United Kingdom	24816	46	60.5	cds	stramenopiles_odb10	2	quality_fill
53986	Phytophthora idaei	oomycete	genus_fill	GCA_016880175.1	Scaffold	2021-02-11	True	United Kingdom	24910	39	60.6	cds	stramenopiles_odb10	3	quality_fill
325452	Phytophthora kernoviae	oomycete	genus_fill	GCA_001712645.2	Scaffold	2018-10-17	True	Chile	10129	33	37.0	cds	stramenopiles_odb10	1	best_quality
325452	Phytophthora kernoviae	oomycete	genus_fill	GCA_000785725.3	Scaffold	2021-02-09	True	New Zealand	9884	57	36.7	cds	stramenopiles_odb10	2	new_country:New Zealand; new_year_bin:2020
325452	Phytophthora kernoviae	oomycete	genus_fill	GCA_001712705.2	Scaffold	2018-10-17	True	Chile	10058	64	36.7	cds	stramenopiles_odb10	3	quality_fill
325452	Phytophthora kernoviae	oomycete	genus_fill	GCA_000785735.3	Scaffold	2021-02-09	True	New Zealand	9852	63	36.6	cds	stramenopiles_odb10	4	quality_fill
325452	Phytophthora kernoviae	oomycete	genus_fill	GCA_001707905.2	Scaffold	2018-10-17	True	Chile	9922	64	38.2	cds	stramenopiles_odb10	5	quality_fill
325452	Phytophthora kernoviae	oomycete	genus_fill	GCA_001712715.2	Scaffold	2018-10-17	True	Chile	9842	64	37.4	cds	stramenopiles_odb10	6	quality_fill
1284355	Phytophthora kernoviae 00238/432	oomycete	genus_fill	GCA_000333075.3	Scaffold	2020-04-24	True	United Kingdom	11684	60	42.5	cds	stramenopiles_odb10	1	best_quality
4795	Phytophthora megakarya	oomycete	genus_fill	GCA_002215365.1	Scaffold	2017-07-06	True	Cameroon	34804	7	101.5	cds	stramenopiles_odb10	1	best_quality
4796	Phytophthora palmivora	oomycete	genus_fill	GCA_002911725.1	Scaffold	2018-02-02	True	Cote d'Ivoire	24674	7	107.8	cds	stramenopiles_odb10	1	best_quality
221518	Phytophthora pseudosyringae	oomycete	genus_fill	GCA_019155715.1	Scaffold	2021-07-07	True	United Kingdom	15384	76	48.9	cds	stramenopiles_odb10	1	best_quality
164328	Phytophthora ramorum	oomycete	genus_fill	GCA_020800215.2	Chromosome	2026-03-04	True	USA	15185	4519	58.0	cds	stramenopiles_odb10	1	best_quality
164328	Phytophthora ramorum	oomycete	genus_fill	GCA_046861845.1	Scaffold	2025-01-21	True	Viet Nam	15144	4670	57.8	cds	stramenopiles_odb10	2	new_country:Viet Nam
164328	Phytophthora ramorum	oomycete	genus_fill	GCA_046861995.1	Scaffold	2025-01-21	True	Japan	15636	4885	61.7	cds	stramenopiles_odb10	3	new_country:Japan
164328	Phytophthora ramorum	oomycete	genus_fill	GCF_020800215.1	Scaffold	2021-11-08	True	USA	15267	3612	57.5	cds	stramenopiles_odb10	4	new_year_bin:2020
164328	Phytophthora ramorum	oomycete	genus_fill	GCA_020800235.2	Scaffold	2025-01-21	True	USA	15260	4654	60.0	cds	stramenopiles_odb10	5	quality_fill
164328	Phytophthora ramorum	oomycete	genus_fill	GCA_020800215.1	Scaffold	2021-11-08	True	USA	15267	3612	57.5	cds	stramenopiles_odb10	6	quality_fill
164328	Phytophthora ramorum	oomycete	genus_fill	GCA_046862035.1	Scaffold	2025-01-21	True	Viet Nam	14998	4401	58.5	cds	stramenopiles_odb10	7	quality_fill
129364	Phytophthora rubi	oomycete	genus_fill	GCA_009733145.1	Scaffold	2019-12-05	True	United Kingdom	35208	17	77.8	cds	stramenopiles_odb10	1	best_quality
129364	Phytophthora rubi	oomycete	genus_fill	GCA_009732905.1	Scaffold	2019-12-05	True	Germany	34115	17	77.8	cds	stramenopiles_odb10	2	new_country:Germany
129364	Phytophthora rubi	oomycete	genus_fill	GCA_009732945.1	Scaffold	2019-12-05	True	United Kingdom	33227	17	77.9	cds	stramenopiles_odb10	3	quality_fill
4779	Bremia lactucae	oomycete	seed	GCF_004359215.1	Chromosome	2021-08-20	True	Finland	9766	5324	115.9	cds	stramenopiles_odb10	1	best_quality
272952	Hyaloperonospora arabidopsidis	oomycete	seed	GCA_000173235.2	Scaffold	2012-01-25	False			332	78.4	genome	stramenopiles_odb10	1	best_quality
230439	Peronospora tabacina	oomycete	seed	GCA_002099245.1	Scaffold	2017-04-18	False	Germany		79	63.1	genome	stramenopiles_odb10	1	best_quality
29920	Phytophthora cactorum	oomycete	seed	GCA_017309695.1	Scaffold	2021-03-09	True	United Kingdom	34966	37	75.5	cds	stramenopiles_odb10	1	best_quality
29920	Phytophthora cactorum	oomycete	seed	GCA_003287315.1	Scaffold	2018-07-03	True	Norway	23869	56	59.3	cds	stramenopiles_odb10	2	new_country:Norway; new_year_bin:2015
29920	Phytophthora cactorum	oomycete	seed	GCA_016864635.1	Scaffold	2021-02-11	True	USA	25407	37	59.9	cds	stramenopiles_odb10	3	new_country:USA
29920	Phytophthora cactorum	oomycete	seed	GCA_016864715.1	Scaffold	2021-02-11	True	Netherlands	28620	39	60.7	cds	stramenopiles_odb10	4	new_country:Netherlands
29920	Phytophthora cactorum	oomycete	seed	GCA_018873755.1	Scaffold	2021-06-14	True	New Zealand	18734	27	51.6	cds	stramenopiles_odb10	5	new_country:New Zealand
29920	Phytophthora cactorum	oomycete	seed	GCA_016906365.1	Scaffold	2021-02-18	True	United Kingdom	28872	36	61.3	cds	stramenopiles_odb10	6	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016864665.1	Scaffold	2021-02-11	True	USA	25892	41	60.7	cds	stramenopiles_odb10	7	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016864695.1	Scaffold	2021-02-11	True	USA	25818	43	60.8	cds	stramenopiles_odb10	8	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016864735.1	Scaffold	2021-02-11	True	Netherlands	26032	38	61.6	cds	stramenopiles_odb10	9	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016864755.1	Scaffold	2021-02-11	True	Netherlands	28903	40	60.8	cds	stramenopiles_odb10	10	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016864775.1	Scaffold	2021-02-11	True	United Kingdom	25589	49	60.7	cds	stramenopiles_odb10	11	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016864795.1	Scaffold	2021-02-11	True	United Kingdom	28717	36	61.3	cds	stramenopiles_odb10	12	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016864815.1	Scaffold	2021-02-11	True	United Kingdom	26004	41	60.7	cds	stramenopiles_odb10	13	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016864835.1	Scaffold	2021-02-11	True	United Kingdom	28566	40	60.5	cds	stramenopiles_odb10	14	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016864855.1	Scaffold	2021-02-11	True	United Kingdom	25739	40	61.1	cds	stramenopiles_odb10	15	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016865055.1	Scaffold	2021-02-11	True	United Kingdom	25536	34	60.0	cds	stramenopiles_odb10	16	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016865075.1	Scaffold	2021-02-11	True	USA	27996	44	59.7	cds	stramenopiles_odb10	17	quality_fill
29920	Phytophthora cactorum	oomycete	seed	GCA_016865085.1	Scaffold	2021-02-11	True	USA	27827	50	59.8	cds	stramenopiles_odb10	18	quality_fill
4784	Phytophthora capsici	oomycete	seed	GCA_016618375.1	Scaffold	2021-01-12	True	NA	23373	486	94.2	cds	stramenopiles_odb10	1	best_quality
4787	Phytophthora infestans	oomycete	seed	GCA_012552325.1	Scaffold	2020-04-20	True	South Korea	23771	155	230.9	cds	stramenopiles_odb10	1	best_quality
4787	Phytophthora infestans	oomycete	seed	GCA_026225685.1	Chromosome	2022-11-18	True	Mexico	19981	13451	246.9	cds	stramenopiles_odb10	2	new_country:Mexico
4787	Phytophthora infestans	oomycete	seed	GCF_000142945.1	Scaffold	2009-06-17	True		17797	1589	228.5	cds	stramenopiles_odb10	3	new_year_bin:2005
4787	Phytophthora infestans	oomycete	seed	GCA_000142945.1	Scaffold	2009-06-17	True		17797	1589	228.5	cds	stramenopiles_odb10	4	quality_fill
100870	Phytophthora litchii	oomycete	seed	GCA_002812785.1	Scaffold	2017-12-06	False	China		35	38.2	genome	stramenopiles_odb10	1	best_quality
4792	Phytophthora nicotianae	oomycete	seed	GCF_000247585.1	Scaffold	2013-12-19	True		23121	888	82.4	cds	stramenopiles_odb10	1	best_quality
4792	Phytophthora nicotianae	oomycete	seed	GCA_001483015.1	Scaffold	2015-12-29	True	China	17348	24	81.6	cds	stramenopiles_odb10	2	new_country:China; new_year_bin:2015
4792	Phytophthora nicotianae	oomycete	seed	GCA_000247585.2	Scaffold	2013-12-19	True		23121	888	82.4	cds	stramenopiles_odb10	3	quality_fill
4792	Phytophthora nicotianae	oomycete	seed	GCA_000509465.1	Scaffold	2013-12-18	True		21985	16	48.1	cds	stramenopiles_odb10	4	quality_fill
4792	Phytophthora nicotianae	oomycete	seed	GCA_000509485.1	Scaffold	2013-12-18	True		21812	15	47.4	cds	stramenopiles_odb10	5	quality_fill
4792	Phytophthora nicotianae	oomycete	seed	GCA_000509505.1	Scaffold	2013-12-18	True		21679	16	47.8	cds	stramenopiles_odb10	6	quality_fill
4792	Phytophthora nicotianae	oomycete	seed	GCA_000509525.1	Scaffold	2013-12-18	True		21789	16	47.7	cds	stramenopiles_odb10	7	quality_fill
4792	Phytophthora nicotianae	oomycete	seed	GCA_001482985.1	Scaffold	2015-12-29	True	China	10521	31	71.4	cds	stramenopiles_odb10	8	quality_fill
67593	Phytophthora sojae	oomycete	seed	GCF_000149755.1	Scaffold	2011-10-03	True		26489	7609	82.6	cds	stramenopiles_odb10	1	best_quality
67593	Phytophthora sojae	oomycete	seed	GCA_000149755.2	Scaffold	2011-10-03	True		26489	7609	82.6	cds	stramenopiles_odb10	2	quality_fill
143451	Plasmopara viticola	oomycete	seed	GCA_055472655.1	Scaffold	2026-02-24	False	India		964	84.1	genome	stramenopiles_odb10	1	best_quality
65070	Pythium aphanidermatum	oomycete	seed	GCA_027475745.1	Scaffold	2022-12-28	False			3	56.0	genome	stramenopiles_odb10	1	best_quality
